"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2022年06月21日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","/項目 コード","C120110",""
"地域 コード","地域","調査年 コード","調査年","/項目","C120110_課税対象所得【千円】","注釈"
"01211","北海道 網走市","2008100000","2008年度","","51,718,256",""
"01211","北海道 網走市","2007100000","2007年度","","53,279,511",""
"01211","北海道 網走市","2006100000","2006年度","","54,496,667",""
"01211","北海道 網走市","2005100000","2005年度","","54,638,480",""
"01211","北海道 網走市","2004100000","2004年度","","54,660,577",""
"01211","北海道 網走市","2003100000","2003年度","","56,318,993",""
"01211","北海道 網走市","2002100000","2002年度","","58,485,663",""
"01211","北海道 網走市","2001100000","2001年度","","59,238,298",""
"01212","北海道 留萌市","2020100000","2020年度","","26,228,037",""
"01212","北海道 留萌市","2019100000","2019年度","","26,552,763",""
"01212","北海道 留萌市","2018100000","2018年度","","26,763,532",""
"01212","北海道 留萌市","2017100000","2017年度","","26,208,508",""
"01212","北海道 留萌市","2016100000","2016年度","","25,669,219",""
"01212","北海道 留萌市","2015100000","2015年度","","26,011,985",""
"01212","北海道 留萌市","2014100000","2014年度","","25,862,913",""
"01212","北海道 留萌市","2013100000","2013年度","","25,792,344",""
"01212","北海道 留萌市","2012100000","2012年度","","26,174,489",""
"01212","北海道 留萌市","2011100000","2011年度","","26,849,234",""
"01212","北海道 留萌市","2010100000","2010年度","","27,390,868",""
"01212","北海道 留萌市","2009100000","2009年度","","29,037,652",""
"01212","北海道 留萌市","2008100000","2008年度","","30,261,209",""
"01212","北海道 留萌市","2007100000","2007年度","","31,465,073",""
"01212","北海道 留萌市","2006100000","2006年度","","32,588,564",""
"01212","北海道 留萌市","2005100000","2005年度","","32,324,909",""
"01212","北海道 留萌市","2004100000","2004年度","","33,545,935",""
"01212","北海道 留萌市","2003100000","2003年度","","35,246,334",""
"01212","北海道 留萌市","2002100000","2002年度","","37,003,199",""
"01212","北海道 留萌市","2001100000","2001年度","","38,039,099",""
"01213","北海道 苫小牧市","2020100000","2020年度","","229,214,633",""
"01213","北海道 苫小牧市","2019100000","2019年度","","223,689,459",""
"01213","北海道 苫小牧市","2018100000","2018年度","","217,927,674",""
"01213","北海道 苫小牧市","2017100000","2017年度","","215,988,120",""
"01213","北海道 苫小牧市","2016100000","2016年度","","211,103,688",""
"01213","北海道 苫小牧市","2015100000","2015年度","","207,737,625",""
"01213","北海道 苫小牧市","2014100000","2014年度","","203,564,535",""
"01213","北海道 苫小牧市","2013100000","2013年度","","201,824,991",""
"01213","北海道 苫小牧市","2012100000","2012年度","","200,851,818",""
"01213","北海道 苫小牧市","2011100000","2011年度","","201,262,256",""
"01213","北海道 苫小牧市","2010100000","2010年度","","203,362,965",""
"01213","北海道 苫小牧市","2009100000","2009年度","","212,270,106",""
"01213","北海道 苫小牧市","2008100000","2008年度","","213,894,507",""
"01213","北海道 苫小牧市","2007100000","2007年度","","213,514,551",""
"01213","北海道 苫小牧市","2006100000","2006年度","","214,388,785",""
"01213","北海道 苫小牧市","2005100000","2005年度","","204,598,867",""
"01213","北海道 苫小牧市","2004100000","2004年度","","201,781,965",""
"01213","北海道 苫小牧市","2003100000","2003年度","","208,350,900",""
"01213","北海道 苫小牧市","2002100000","2002年度","","215,664,655",""
"01213","北海道 苫小牧市","2001100000","2001年度","","218,449,675",""
"01214","北海道 稚内市","2020100000","2020年度","","51,405,119",""
"01214","北海道 稚内市","2019100000","2019年度","","50,958,232",""
"01214","北海道 稚内市","2018100000","2018年度","","48,943,168",""
"01214","北海道 稚内市","2017100000","2017年度","","48,868,711",""
"01214","北海道 稚内市","2016100000","2016年度","","46,465,593",""
"01214","北海道 稚内市","2015100000","2015年度","","48,370,984",""
"01214","北海道 稚内市","2014100000","2014年度","","47,543,386",""
"01214","北海道 稚内市","2013100000","2013年度","","45,209,159",""
"01214","北海道 稚内市","2012100000","2012年度","","46,854,223",""
"01214","北海道 稚内市","2011100000","2011年度","","46,789,118",""
"01214","北海道 稚内市","2010100000","2010年度","","47,105,106",""
"01214","北海道 稚内市","2009100000","2009年度","","49,745,526",""
"01214","北海道 稚内市","2008100000","2008年度","","53,842,806",""
"01214","北海道 稚内市","2007100000","2007年度","","54,074,842",""
"01214","北海道 稚内市","2006100000","2006年度","","57,138,521",""
"01214","北海道 稚内市","2005100000","2005年度","","54,987,088",""
"01214","北海道 稚内市","2004100000","2004年度","","56,110,409",""
"01214","北海道 稚内市","2003100000","2003年度","","58,590,740",""
"01214","北海道 稚内市","2002100000","2002年度","","61,521,285",""
"01214","北海道 稚内市","2001100000","2001年度","","62,282,379",""
"01215","北海道 美唄市","2020100000","2020年度","","22,322,754",""
"01215","北海道 美唄市","2019100000","2019年度","","21,834,041",""
"01215","北海道 美唄市","2018100000","2018年度","","22,539,253",""
"01215","北海道 美唄市","2017100000","2017年度","","21,920,780",""
"01215","北海道 美唄市","2016100000","2016年度","","21,618,150",""
"01215","北海道 美唄市","2015100000","2015年度","","21,223,629",""
"01215","北海道 美唄市","2014100000","2014年度","","21,676,368",""
"01215","北海道 美唄市","2013100000","2013年度","","22,444,910",""
"01215","北海道 美唄市","2012100000","2012年度","","22,383,155",""
"01215","北海道 美唄市","2011100000","2011年度","","22,010,663",""
"01215","北海道 美唄市","2010100000","2010年度","","22,754,022",""
"01215","北海道 美唄市","2009100000","2009年度","","24,436,197",""
"01215","北海道 美唄市","2008100000","2008年度","","24,788,901",""
"01215","北海道 美唄市","2007100000","2007年度","","25,352,882",""
"01215","北海道 美唄市","2006100000","2006年度","","26,345,913",""
"01215","北海道 美唄市","2005100000","2005年度","","25,300,328",""
"01215","北海道 美唄市","2004100000","2004年度","","27,336,814",""
"01215","北海道 美唄市","2003100000","2003年度","","27,638,755",""
"01215","北海道 美唄市","2002100000","2002年度","","29,583,462",""
"01215","北海道 美唄市","2001100000","2001年度","","29,891,421",""
"01216","北海道 芦別市","2020100000","2020年度","","12,108,995",""
"01216","北海道 芦別市","2019100000","2019年度","","12,300,152",""
"01216","北海道 芦別市","2018100000","2018年度","","12,449,627",""
"01216","北海道 芦別市","2017100000","2017年度","","12,489,011",""
"01216","北海道 芦別市","2016100000","2016年度","","12,544,418",""
"01216","北海道 芦別市","2015100000","2015年度","","12,220,693",""
"01216","北海道 芦別市","2014100000","2014年度","","12,701,874",""
"01216","北海道 芦別市","2013100000","2013年度","","12,959,508",""
"01216","北海道 芦別市","2012100000","2012年度","","13,091,540",""
"01216","北海道 芦別市","2011100000","2011年度","","13,654,628",""
"01216","北海道 芦別市","2010100000","2010年度","","13,235,647",""
"01216","北海道 芦別市","2009100000","2009年度","","14,111,656",""
"01216","北海道 芦別市","2008100000","2008年度","","14,766,672",""
"01216","北海道 芦別市","2007100000","2007年度","","15,437,246",""
"01216","北海道 芦別市","2006100000","2006年度","","16,113,679",""
"01216","北海道 芦別市","2005100000","2005年度","","15,052,579",""
"01216","北海道 芦別市","2004100000","2004年度","","15,254,814",""
"01216","北海道 芦別市","2003100000","2003年度","","15,995,957",""
"01216","北海道 芦別市","2002100000","2002年度","","17,107,213",""
"01216","北海道 芦別市","2001100000","2001年度","","17,659,815",""
"01217","北海道 江別市","2020100000","2020年度","","143,289,642",""
"01217","北海道 江別市","2019100000","2019年度","","140,734,166",""
"01217","北海道 江別市","2018100000","2018年度","","139,723,375",""
"01217","北海道 江別市","2017100000","2017年度","","136,094,419",""
"01217","北海道 江別市","2016100000","2016年度","","133,647,098",""
"01217","北海道 江別市","2015100000","2015年度","","131,552,749",""
"01217","北海道 江別市","2014100000","2014年度","","130,453,282",""
"01217","北海道 江別市","2013100000","2013年度","","129,229,138",""
"01217","北海道 江別市","2012100000","2012年度","","129,862,127",""
"01217","北海道 江別市","2011100000","2011年度","","130,505,438",""
"01217","北海道 江別市","2010100000","2010年度","","132,554,078",""
"01217","北海道 江別市","2009100000","2009年度","","139,524,491",""
"01217","北海道 江別市","2008100000","2008年度","","141,545,921",""
"01217","北海道 江別市","2007100000","2007年度","","142,804,856",""
"01217","北海道 江別市","2006100000","2006年度","","145,569,163",""
"01217","北海道 江別市","2005100000","2005年度","","141,306,231",""
"01217","北海道 江別市","2004100000","2004年度","","140,963,555",""
"01217","北海道 江別市","2003100000","2003年度","","143,826,184",""
"01217","北海道 江別市","2002100000","2002年度","","148,742,399",""
"01217","北海道 江別市","2001100000","2001年度","","150,925,452",""
"01218","北海道 赤平市","2020100000","2020年度","","9,180,364",""
"01218","北海道 赤平市","2019100000","2019年度","","9,178,469",""
"01218","北海道 赤平市","2018100000","2018年度","","9,347,869",""
"01218","北海道 赤平市","2017100000","2017年度","","9,300,072",""
"01218","北海道 赤平市","2016100000","2016年度","","9,365,766",""
"01218","北海道 赤平市","2015100000","2015年度","","9,187,761",""
"01218","北海道 赤平市","2014100000","2014年度","","9,429,979",""
"01218","北海道 赤平市","2013100000","2013年度","","9,452,439",""
"01218","北海道 赤平市","2012100000","2012年度","","9,422,829",""
"01218","北海道 赤平市","2011100000","2011年度","","9,512,996",""
"01218","北海道 赤平市","2010100000","2010年度","","9,499,672",""
"01218","北海道 赤平市","2009100000","2009年度","","10,088,047",""
"01218","北海道 赤平市","2008100000","2008年度","","11,022,339",""
"01218","北海道 赤平市","2007100000","2007年度","","11,835,721",""
"01218","北海道 赤平市","2006100000","2006年度","","12,219,850",""
"01218","北海道 赤平市","2005100000","2005年度","","11,694,811",""
"01218","北海道 赤平市","2004100000","2004年度","","11,689,275",""
"01218","北海道 赤平市","2003100000","2003年度","","12,654,940",""
"01218","北海道 赤平市","2002100000","2002年度","","13,548,468",""
"01218","北海道 赤平市","2001100000","2001年度","","14,204,087",""
"01219","北海道 紋別市","2020100000","2020年度","","29,660,761",""
"01219","北海道 紋別市","2019100000","2019年度","","27,909,555",""
"01219","北海道 紋別市","2018100000","2018年度","","30,687,628",""
"01219","北海道 紋別市","2017100000","2017年度","","28,273,638",""
"01219","北海道 紋別市","2016100000","2016年度","","29,208,356",""
"01219","北海道 紋別市","2015100000","2015年度","","28,995,631",""
"01219","北海道 紋別市","2014100000","2014年度","","30,580,855",""
"01219","北海道 紋別市","2013100000","2013年度","","26,864,523",""
"01219","北海道 紋別市","2012100000","2012年度","","28,104,460",""
"01219","北海道 紋別市","2011100000","2011年度","","27,515,455",""
"01219","北海道 紋別市","2010100000","2010年度","","26,969,089",""
"01219","北海道 紋別市","2009100000","2009年度","","28,870,551",""
"01219","北海道 紋別市","2008100000","2008年度","","29,652,359",""
"01219","北海道 紋別市","2007100000","2007年度","","29,326,063",""
"01219","北海道 紋別市","2006100000","2006年度","","31,598,113",""
"01219","北海道 紋別市","2005100000","2005年度","","31,069,169",""
"01219","北海道 紋別市","2004100000","2004年度","","31,468,545",""
"01219","北海道 紋別市","2003100000","2003年度","","33,342,755",""
"01219","北海道 紋別市","2002100000","2002年度","","34,553,566",""
"01219","北海道 紋別市","2001100000","2001年度","","34,529,999",""
"01220","北海道 士別市","2020100000","2020年度","","21,837,143",""
"01220","北海道 士別市","2019100000","2019年度","","21,671,538",""
"01220","北海道 士別市","2018100000","2018年度","","22,124,640",""
"01220","北海道 士別市","2017100000","2017年度","","21,763,471",""
"01220","北海道 士別市","2016100000","2016年度","","21,668,409",""
"01220","北海道 士別市","2015100000","2015年度","","21,016,615",""
"01220","北海道 士別市","2014100000","2014年度","","21,139,234",""
"01220","北海道 士別市","2013100000","2013年度","","21,127,867",""
"01220","北海道 士別市","2012100000","2012年度","","21,104,739",""
"01220","北海道 士別市","2011100000","2011年度","","21,027,402",""
"01220","北海道 士別市","2010100000","2010年度","","20,929,040",""
"01220","北海道 士別市","2009100000","2009年度","","22,191,162",""
"01220","北海道 士別市","2008100000","2008年度","","22,192,261",""
"01220","北海道 士別市","2007100000","2007年度","","22,712,719",""
