"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2022年06月21日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","/項目 コード","C120110",""
"地域 コード","地域","調査年 コード","調査年","/項目","C120110_課税対象所得【千円】","注釈"
"21204","岐阜県 多治見市","1991100000","1991年度","","155,438,526",""
"21204","岐阜県 多治見市","1990100000","1990年度","","132,974,935",""
"21204","岐阜県 多治見市","1989100000","1989年度","","120,474,272",""
"21205","岐阜県 関市","2000100000","2000年度","","122,753,211",""
"21205","岐阜県 関市","1999100000","1999年度","","126,884,882",""
"21205","岐阜県 関市","1998100000","1998年度","","130,160,710",""
"21205","岐阜県 関市","1997100000","1997年度","","128,191,941",""
"21205","岐阜県 関市","1996100000","1996年度","","120,513,690",""
"21205","岐阜県 関市","1995100000","1995年度","","116,583,815",""
"21205","岐阜県 関市","1994100000","1994年度","","115,666,633",""
"21205","岐阜県 関市","1993100000","1993年度","","113,129,894",""
"21205","岐阜県 関市","1992100000","1992年度","","118,254,595",""
"21205","岐阜県 関市","1991100000","1991年度","","105,580,708",""
"21205","岐阜県 関市","1990100000","1990年度","","91,672,285",""
"21205","岐阜県 関市","1989100000","1989年度","","83,014,386",""
"21206","岐阜県 中津川市","2000100000","2000年度","","112,494,177",""
"21206","岐阜県 中津川市","1999100000","1999年度","","114,877,030",""
"21206","岐阜県 中津川市","1998100000","1998年度","","119,904,904",""
"21206","岐阜県 中津川市","1997100000","1997年度","","118,169,626",""
"21206","岐阜県 中津川市","1996100000","1996年度","","115,026,115",""
"21206","岐阜県 中津川市","1995100000","1995年度","","112,554,614",""
"21206","岐阜県 中津川市","1994100000","1994年度","","110,521,575",""
"21206","岐阜県 中津川市","1993100000","1993年度","","107,133,174",""
"21206","岐阜県 中津川市","1992100000","1992年度","","107,662,423",""
"21206","岐阜県 中津川市","1991100000","1991年度","","97,402,984",""
"21206","岐阜県 中津川市","1990100000","1990年度","","85,306,162",""
"21206","岐阜県 中津川市","1989100000","1989年度","","79,989,040",""
"21207","岐阜県 美濃市","2000100000","2000年度","","31,934,529",""
"21207","岐阜県 美濃市","1999100000","1999年度","","33,325,350",""
"21207","岐阜県 美濃市","1998100000","1998年度","","34,023,050",""
"21207","岐阜県 美濃市","1997100000","1997年度","","33,242,285",""
"21207","岐阜県 美濃市","1996100000","1996年度","","31,817,408",""
"21207","岐阜県 美濃市","1995100000","1995年度","","31,674,390",""
"21207","岐阜県 美濃市","1994100000","1994年度","","31,149,269",""
"21207","岐阜県 美濃市","1993100000","1993年度","","31,270,921",""
"21207","岐阜県 美濃市","1992100000","1992年度","","31,537,367",""
"21207","岐阜県 美濃市","1991100000","1991年度","","28,401,469",""
"21207","岐阜県 美濃市","1990100000","1990年度","","25,600,121",""
"21207","岐阜県 美濃市","1989100000","1989年度","","24,066,106",""
"21208","岐阜県 瑞浪市","2000100000","2000年度","","55,318,687",""
"21208","岐阜県 瑞浪市","1999100000","1999年度","","56,736,616",""
"21208","岐阜県 瑞浪市","1998100000","1998年度","","57,848,042",""
"21208","岐阜県 瑞浪市","1997100000","1997年度","","57,084,211",""
"21208","岐阜県 瑞浪市","1996100000","1996年度","","56,761,149",""
"21208","岐阜県 瑞浪市","1995100000","1995年度","","56,207,777",""
"21208","岐阜県 瑞浪市","1994100000","1994年度","","56,050,996",""
"21208","岐阜県 瑞浪市","1993100000","1993年度","","54,733,440",""
"21208","岐阜県 瑞浪市","1992100000","1992年度","","55,167,026",""
"21208","岐阜県 瑞浪市","1991100000","1991年度","","51,716,908",""
"21208","岐阜県 瑞浪市","1990100000","1990年度","","44,146,985",""
"21208","岐阜県 瑞浪市","1989100000","1989年度","","41,213,804",""
"21209","岐阜県 羽島市","2000100000","2000年度","","93,147,966",""
"21209","岐阜県 羽島市","1999100000","1999年度","","94,270,638",""
"21209","岐阜県 羽島市","1998100000","1998年度","","98,690,392",""
"21209","岐阜県 羽島市","1997100000","1997年度","","95,760,140",""
"21209","岐阜県 羽島市","1996100000","1996年度","","91,958,296",""
"21209","岐阜県 羽島市","1995100000","1995年度","","90,612,297",""
"21209","岐阜県 羽島市","1994100000","1994年度","","88,555,309",""
"21209","岐阜県 羽島市","1993100000","1993年度","","86,971,310",""
"21209","岐阜県 羽島市","1992100000","1992年度","","90,957,710",""
"21209","岐阜県 羽島市","1991100000","1991年度","","82,986,938",""
"21209","岐阜県 羽島市","1990100000","1990年度","","71,287,593",""
"21209","岐阜県 羽島市","1989100000","1989年度","","65,975,922",""
"21210","岐阜県 恵那市","2000100000","2000年度","","74,429,034",""
"21210","岐阜県 恵那市","1999100000","1999年度","","76,560,070",""
"21210","岐阜県 恵那市","1998100000","1998年度","","78,515,017",""
"21210","岐阜県 恵那市","1997100000","1997年度","","78,587,267",""
"21210","岐阜県 恵那市","1996100000","1996年度","","76,003,094",""
"21210","岐阜県 恵那市","1995100000","1995年度","","76,070,915",""
"21210","岐阜県 恵那市","1994100000","1994年度","","77,346,643",""
"21210","岐阜県 恵那市","1993100000","1993年度","","73,659,927",""
"21210","岐阜県 恵那市","1992100000","1992年度","","71,908,121",""
"21210","岐阜県 恵那市","1991100000","1991年度","","67,463,834",""
"21210","岐阜県 恵那市","1990100000","1990年度","","60,189,401",""
"21210","岐阜県 恵那市","1989100000","1989年度","","56,287,573",""
"21211","岐阜県 美濃加茂市","2000100000","2000年度","","68,651,644",""
"21211","岐阜県 美濃加茂市","1999100000","1999年度","","69,223,363",""
"21211","岐阜県 美濃加茂市","1998100000","1998年度","","70,100,481",""
"21211","岐阜県 美濃加茂市","1997100000","1997年度","","68,084,785",""
"21211","岐阜県 美濃加茂市","1996100000","1996年度","","66,699,138",""
"21211","岐阜県 美濃加茂市","1995100000","1995年度","","64,931,240",""
"21211","岐阜県 美濃加茂市","1994100000","1994年度","","63,435,143",""
"21211","岐阜県 美濃加茂市","1993100000","1993年度","","61,186,761",""
"21211","岐阜県 美濃加茂市","1992100000","1992年度","","66,038,008",""
"21211","岐阜県 美濃加茂市","1991100000","1991年度","","56,295,593",""
"21211","岐阜県 美濃加茂市","1990100000","1990年度","","50,012,803",""
"21211","岐阜県 美濃加茂市","1989100000","1989年度","","45,857,116",""
"21212","岐阜県 土岐市","2000100000","2000年度","","85,517,609",""
"21212","岐阜県 土岐市","1999100000","1999年度","","89,087,182",""
"21212","岐阜県 土岐市","1998100000","1998年度","","93,266,046",""
"21212","岐阜県 土岐市","1997100000","1997年度","","93,215,281",""
"21212","岐阜県 土岐市","1996100000","1996年度","","91,710,874",""
"21212","岐阜県 土岐市","1995100000","1995年度","","92,002,508",""
"21212","岐阜県 土岐市","1994100000","1994年度","","92,341,243",""
"21212","岐阜県 土岐市","1993100000","1993年度","","90,521,490",""
"21212","岐阜県 土岐市","1992100000","1992年度","","90,009,112",""
"21212","岐阜県 土岐市","1991100000","1991年度","","82,389,280",""
"21212","岐阜県 土岐市","1990100000","1990年度","","73,054,421",""
"21212","岐阜県 土岐市","1989100000","1989年度","","67,141,866",""
"21213","岐阜県 各務原市","2000100000","2000年度","","225,373,907",""
"21213","岐阜県 各務原市","1999100000","1999年度","","231,807,356",""
"21213","岐阜県 各務原市","1998100000","1998年度","","236,814,901",""
"21213","岐阜県 各務原市","1997100000","1997年度","","234,278,308",""
"21213","岐阜県 各務原市","1996100000","1996年度","","227,726,091",""
"21213","岐阜県 各務原市","1995100000","1995年度","","225,972,082",""
"21213","岐阜県 各務原市","1994100000","1994年度","","222,106,793",""
"21213","岐阜県 各務原市","1993100000","1993年度","","218,968,975",""
"21213","岐阜県 各務原市","1992100000","1992年度","","220,677,905",""
"21213","岐阜県 各務原市","1991100000","1991年度","","202,413,667",""
"21213","岐阜県 各務原市","1990100000","1990年度","","181,016,242",""
"21213","岐阜県 各務原市","1989100000","1989年度","","163,609,014",""
"21214","岐阜県 可児市","2000100000","2000年度","","150,735,846",""
"21214","岐阜県 可児市","1999100000","1999年度","","153,420,724",""
"21214","岐阜県 可児市","1998100000","1998年度","","157,097,986",""
"21214","岐阜県 可児市","1997100000","1997年度","","153,737,842",""
"21214","岐阜県 可児市","1996100000","1996年度","","145,414,219",""
"21214","岐阜県 可児市","1995100000","1995年度","","141,428,416",""
"21214","岐阜県 可児市","1994100000","1994年度","","137,880,426",""
"21214","岐阜県 可児市","1993100000","1993年度","","134,061,144",""
"21214","岐阜県 可児市","1992100000","1992年度","","137,921,604",""
"21214","岐阜県 可児市","1991100000","1991年度","","122,723,742",""
"21214","岐阜県 可児市","1990100000","1990年度","","107,177,304",""
"21214","岐阜県 可児市","1989100000","1989年度","","95,100,873",""
"21215","岐阜県 山県市","2000100000","2000年度","","40,676,763",""
"21215","岐阜県 山県市","1999100000","1999年度","","41,578,522",""
"21215","岐阜県 山県市","1998100000","1998年度","","42,991,681",""
"21215","岐阜県 山県市","1997100000","1997年度","","42,424,599",""
"21215","岐阜県 山県市","1996100000","1996年度","","41,260,529",""
"21215","岐阜県 山県市","1995100000","1995年度","","40,717,963",""
"21215","岐阜県 山県市","1994100000","1994年度","","39,995,428",""
"21215","岐阜県 山県市","1993100000","1993年度","","38,288,310",""
"21215","岐阜県 山県市","1992100000","1992年度","","38,828,731",""
"21215","岐阜県 山県市","1991100000","1991年度","","36,379,886",""
"21215","岐阜県 山県市","1990100000","1990年度","","30,459,385",""
"21215","岐阜県 山県市","1989100000","1989年度","","28,552,425",""
"21216","岐阜県 瑞穂市","2000100000","2000年度","","68,728,753",""
"21216","岐阜県 瑞穂市","1999100000","1999年度","","69,191,273",""
"21216","岐阜県 瑞穂市","1998100000","1998年度","","70,874,746",""
"21216","岐阜県 瑞穂市","1997100000","1997年度","","69,125,029",""
"21216","岐阜県 瑞穂市","1996100000","1996年度","","66,347,862",""
"21216","岐阜県 瑞穂市","1995100000","1995年度","","64,791,188",""
"21216","岐阜県 瑞穂市","1994100000","1994年度","","64,334,407",""
"21216","岐阜県 瑞穂市","1993100000","1993年度","","60,786,853",""
"21216","岐阜県 瑞穂市","1992100000","1992年度","","62,201,174",""
"21216","岐阜県 瑞穂市","1991100000","1991年度","","55,195,195",""
"21216","岐阜県 瑞穂市","1990100000","1990年度","","49,119,689",""
"21216","岐阜県 瑞穂市","1989100000","1989年度","","44,087,635",""
"21217","岐阜県 飛騨市","2000100000","2000年度","","41,199,003",""
"21217","岐阜県 飛騨市","1999100000","1999年度","","42,031,289",""
"21217","岐阜県 飛騨市","1998100000","1998年度","","43,318,659",""
"21217","岐阜県 飛騨市","1997100000","1997年度","","42,442,899",""
"21217","岐阜県 飛騨市","1996100000","1996年度","","41,305,893",""
"21217","岐阜県 飛騨市","1995100000","1995年度","","41,088,995",""
"21217","岐阜県 飛騨市","1994100000","1994年度","","39,568,550",""
"21217","岐阜県 飛騨市","1993100000","1993年度","","38,224,231",""
"21217","岐阜県 飛騨市","1992100000","1992年度","","38,038,064",""
"21217","岐阜県 飛騨市","1991100000","1991年度","","36,286,567",""
"21217","岐阜県 飛騨市","1990100000","1990年度","","32,916,164",""
"21217","岐阜県 飛騨市","1989100000","1989年度","","30,754,462",""
"21218","岐阜県 本巣市","2000100000","2000年度","","49,226,366",""
"21218","岐阜県 本巣市","1999100000","1999年度","","49,512,002",""
"21218","岐阜県 本巣市","1998100000","1998年度","","50,677,248",""
"21218","岐阜県 本巣市","1997100000","1997年度","","49,555,991",""
"21218","岐阜県 本巣市","1996100000","1996年度","","48,946,637",""
"21218","岐阜県 本巣市","1995100000","1995年度","","48,572,456",""
"21218","岐阜県 本巣市","1994100000","1994年度","","46,447,480",""
"21218","岐阜県 本巣市","1993100000","1993年度","","45,343,176",""
"21218","岐阜県 本巣市","1992100000","1992年度","","48,668,964",""
"21218","岐阜県 本巣市","1991100000","1991年度","","41,927,635",""
"21218","岐阜県 本巣市","1990100000","1990年度","","37,128,129",""
"21218","岐阜県 本巣市","1989100000","1989年度","","34,656,707",""
"21219","岐阜県 郡上市","2000100000","2000年度","","58,364,157",""
"21219","岐阜県 郡上市","1999100000","1999年度","","60,237,924",""
"21219","岐阜県 郡上市","1998100000","1998年度","","61,849,459",""
"21219","岐阜県 郡上市","1997100000","1997年度","","60,935,548",""
"21219","岐阜県 郡上市","1996100000","1996年度","","58,672,501",""
"21219","岐阜県 郡上市","1995100000","1995年度","","57,951,219",""
"21219","岐阜県 郡上市","1994100000","1994年度","","56,888,429",""
"21219","岐阜県 郡上市","1993100000","1993年度","","53,133,255",""
"21219","岐阜県 郡上市","1992100000","1992年度","","51,739,438",""
"21219","岐阜県 郡上市","1991100000","1991年度","","47,646,731",""
"21219","岐阜県 郡上市","1990100000","1990年度","","42,990,651",""
"21219","岐阜県 郡上市","1989100000","1989年度","","40,276,001",""
"21220","岐阜県 下呂市","2000100000","2000年度","","53,109,952",""
"21220","岐阜県 下呂市","1999100000","1999年度","","55,530,016",""
"21220","岐阜県 下呂市","1998100000","1998年度","","55,746,549",""
"21220","岐阜県 下呂市","1997100000","1997年度","","56,230,165",""
"21220","岐阜県 下呂市","1996100000","1996年度","","55,431,960",""
"21220","岐阜県 下呂市","1995100000","1995年度","","55,164,087",""
"21220","岐阜県 下呂市","1994100000","1994年度","","53,791,282",""
"21220","岐阜県 下呂市","1993100000","1993年度","","51,966,747",""
"21220","岐阜県 下呂市","1992100000","1992年度","","50,762,806",""
"21220","岐阜県 下呂市","1991100000","1991年度","","46,635,696",""
"21220","岐阜県 下呂市","1990100000","1990年度","","41,495,505",""
"21220","岐阜県 下呂市","1989100000","1989年度","","39,028,941",""
"21221","岐阜県 海津市","2000100000","2000年度","","56,005,964",""
"21221","岐阜県 海津市","1999100000","1999年度","","57,212,394",""
"21221","岐阜県 海津市","1998100000","1998年度","","59,506,381",""
"21221","岐阜県 海津市","1997100000","1997年度","","58,151,559",""
"21221","岐阜県 海津市","1996100000","1996年度","","56,435,249",""
"21221","岐阜県 海津市","1995100000","1995年度","","56,335,243",""
"21221","岐阜県 海津市","1994100000","1994年度","","54,020,980",""
"21221","岐阜県 海津市","1993100000","1993年度","","53,737,082",""
"21221","岐阜県 海津市","1992100000","1992年度","","55,134,447",""
"21221","岐阜県 海津市","1991100000","1991年度","","49,717,296",""
"21221","岐阜県 海津市","1990100000","1990年度","","44,078,833",""
"21221","岐阜県 海津市","1989100000","1989年度","","39,841,025",""
"21302","岐阜県 岐南町","2000100000","2000年度","","35,344,404",""
"21302","岐阜県 岐南町","1999100000","1999年度","","36,358,238",""
"21302","岐阜県 岐南町","1998100000","1998年度","","37,040,413",""
"21302","岐阜県 岐南町","1997100000","1997年度","","35,380,275",""
"21302","岐阜県 岐南町","1996100000","1996年度","","34,127,152",""
"21302","岐阜県 岐南町","1995100000","1995年度","","33,287,037",""
"21302","岐阜県 岐南町","1994100000","1994年度","","33,861,515",""
"21302","岐阜県 岐南町","1993100000","1993年度","","33,397,302",""
"21302","岐阜県 岐南町","1992100000","1992年度","","33,828,245",""
"21302","岐阜県 岐南町","1991100000","1991年度","","30,808,135",""
"21302","岐阜県 岐南町","1990100000","1990年度","","27,260,945",""
"21302","岐阜県 岐南町","1989100000","1989年度","","24,222,850",""
"21303","岐阜県 笠松町","2000100000","2000年度","","32,254,907",""
"21303","岐阜県 笠松町","1999100000","1999年度","","33,995,814",""
"21303","岐阜県 笠松町","1998100000","1998年度","","34,604,276",""
"21303","岐阜県 笠松町","1997100000","1997年度","","32,956,456",""
"21303","岐阜県 笠松町","1996100000","1996年度","","31,985,941",""
"21303","岐阜県 笠松町","1995100000","1995年度","","32,171,729",""
"21303","岐阜県 笠松町","1994100000","1994年度","","31,813,678",""
"21303","岐阜県 笠松町","1993100000","1993年度","","31,715,311",""
"21303","岐阜県 笠松町","1992100000","1992年度","","32,203,752",""
"21303","岐阜県 笠松町","1991100000","1991年度","","31,113,726",""
"21303","岐阜県 笠松町","1990100000","1990年度","","27,751,242",""
"21303","岐阜県 笠松町","1989100000","1989年度","","25,248,639",""
"21341","岐阜県 養老町","2000100000","2000年度","","42,221,169",""
"21341","岐阜県 養老町","1999100000","1999年度","","43,292,727",""
"21341","岐阜県 養老町","1998100000","1998年度","","44,841,475",""
"21341","岐阜県 養老町","1997100000","1997年度","","43,523,814",""
"21341","岐阜県 養老町","1996100000","1996年度","","42,493,479",""
"21341","岐阜県 養老町","1995100000","1995年度","","42,459,418",""
"21341","岐阜県 養老町","1994100000","1994年度","","41,388,267",""
"21341","岐阜県 養老町","1993100000","1993年度","","40,592,337",""
"21341","岐阜県 養老町","1992100000","1992年度","","42,203,314",""
"21341","岐阜県 養老町","1991100000","1991年度","","36,775,861",""
"21341","岐阜県 養老町","1990100000","1990年度","","32,494,986",""
"21341","岐阜県 養老町","1989100000","1989年度","","30,003,607",""
"21361","岐阜県 垂井町","2000100000","2000年度","","40,413,314",""
"21361","岐阜県 垂井町","1999100000","1999年度","","41,563,634",""
"21361","岐阜県 垂井町","1998100000","1998年度","","42,421,582",""
"21361","岐阜県 垂井町","1997100000","1997年度","","41,534,453",""
"21361","岐阜県 垂井町","1996100000","1996年度","","40,704,509",""
"21361","岐阜県 垂井町","1995100000","1995年度","","40,457,816",""
"21361","岐阜県 垂井町","1994100000","1994年度","","39,997,091",""
"21361","岐阜県 垂井町","1993100000","1993年度","","40,060,936",""
"21361","岐阜県 垂井町","1992100000","1992年度","","40,265,144",""
"21361","岐阜県 垂井町","1991100000","1991年度","","36,587,465",""
"21361","岐阜県 垂井町","1990100000","1990年度","","33,196,403",""
"21361","岐阜県 垂井町","1989100000","1989年度","","30,444,259",""
"21362","岐阜県 関ケ原町","2000100000","2000年度","","12,516,701",""
"21362","岐阜県 関ケ原町","1999100000","1999年度","","13,061,328",""
"21362","岐阜県 関ケ原町","1998100000","1998年度","","13,474,180",""
"21362","岐阜県 関ケ原町","1997100000","1997年度","","13,486,006",""
"21362","岐阜県 関ケ原町","1996100000","1996年度","","13,457,335",""
"21362","岐阜県 関ケ原町","1995100000","1995年度","","13,565,219",""
"21362","岐阜県 関ケ原町","1994100000","1994年度","","13,415,109",""
"21362","岐阜県 関ケ原町","1993100000","1993年度","","13,442,107",""
"21362","岐阜県 関ケ原町","1992100000","1992年度","","13,221,592",""
"21362","岐阜県 関ケ原町","1991100000","1991年度","","12,011,783",""
"21362","岐阜県 関ケ原町","1990100000","1990年度","","11,117,633",""
"21362","岐阜県 関ケ原町","1989100000","1989年度","","10,481,458",""
"21381","岐阜県 神戸町","2000100000","2000年度","","30,698,045",""
"21381","岐阜県 神戸町","1999100000","1999年度","","32,259,423",""
"21381","岐阜県 神戸町","1998100000","1998年度","","32,703,620",""
"21381","岐阜県 神戸町","1997100000","1997年度","","32,660,261",""
"21381","岐阜県 神戸町","1996100000","1996年度","","32,284,956",""
"21381","岐阜県 神戸町","1995100000","1995年度","","31,828,447",""
"21381","岐阜県 神戸町","1994100000","1994年度","","30,899,251",""
"21381","岐阜県 神戸町","1993100000","1993年度","","30,383,531",""
"21381","岐阜県 神戸町","1992100000","1992年度","","30,923,497",""
"21381","岐阜県 神戸町","1991100000","1991年度","","27,762,724",""
"21381","岐阜県 神戸町","1990100000","1990年度","","25,295,106",""
"21381","岐阜県 神戸町","1989100000","1989年度","","23,175,019",""
"21382","岐阜県 輪之内町","2000100000","2000年度","","12,104,077",""
"21382","岐阜県 輪之内町","1999100000","1999年度","","12,309,106",""
"21382","岐阜県 輪之内町","1998100000","1998年度","","12,940,891",""
"21382","岐阜県 輪之内町","1997100000","1997年度","","11,977,183",""
"21382","岐阜県 輪之内町","1996100000","1996年度","","12,402,260",""
"21382","岐阜県 輪之内町","1995100000","1995年度","","11,495,907",""
"21382","岐阜県 輪之内町","1994100000","1994年度","","10,365,993",""
"21382","岐阜県 輪之内町","1993100000","1993年度","","10,375,909",""
"21382","岐阜県 輪之内町","1992100000","1992年度","","11,046,334",""
"21382","岐阜県 輪之内町","1991100000","1991年度","","9,641,471",""
"21382","岐阜県 輪之内町","1990100000","1990年度","","8,650,617",""
"21382","岐阜県 輪之内町","1989100000","1989年度","","7,941,125",""
"21383","岐阜県 安八町","2000100000","2000年度","","22,155,604",""
"21383","岐阜県 安八町","1999100000","1999年度","","22,634,837",""
"21383","岐阜県 安八町","1998100000","1998年度","","23,190,066",""
"21383","岐阜県 安八町","1997100000","1997年度","","23,065,497",""
"21383","岐阜県 安八町","1996100000","1996年度","","22,379,405",""
"21383","岐阜県 安八町","1995100000","1995年度","","21,859,364",""
"21383","岐阜県 安八町","1994100000","1994年度","","21,818,567",""
"21383","岐阜県 安八町","1993100000","1993年度","","21,264,403",""
"21383","岐阜県 安八町","1992100000","1992年度","","21,111,767",""
"21383","岐阜県 安八町","1991100000","1991年度","","19,669,450",""
"21383","岐阜県 安八町","1990100000","1990年度","","17,061,134",""
"21383","岐阜県 安八町","1989100000","1989年度","","15,741,264",""
"21401","岐阜県 揖斐川町","2000100000","2000年度","","36,248,841",""
"21401","岐阜県 揖斐川町","1999100000","1999年度","","37,468,871",""
"21401","岐阜県 揖斐川町","1998100000","1998年度","","38,215,330",""
"21401","岐阜県 揖斐川町","1997100000","1997年度","","37,946,757",""
"21401","岐阜県 揖斐川町","1996100000","1996年度","","37,573,646",""
"21401","岐阜県 揖斐川町","1995100000","1995年度","","37,447,414",""
"21401","岐阜県 揖斐川町","1994100000","1994年度","","36,465,085",""
"21401","岐阜県 揖斐川町","1993100000","1993年度","","36,176,072",""
"21401","岐阜県 揖斐川町","1992100000","1992年度","","35,585,255",""
"21401","岐阜県 揖斐川町","1991100000","1991年度","","33,294,284",""
"21401","岐阜県 揖斐川町","1990100000","1990年度","","30,196,652",""
"21401","岐阜県 揖斐川町","1989100000","1989年度","","28,709,384",""
"21403","岐阜県 大野町","2000100000","2000年度","","31,169,859",""
"21403","岐阜県 大野町","1999100000","1999年度","","31,781,627",""
"21403","岐阜県 大野町","1998100000","1998年度","","32,235,089",""
"21403","岐阜県 大野町","1997100000","1997年度","","32,305,046",""
"21403","岐阜県 大野町","1996100000","1996年度","","31,391,406",""
"21403","岐阜県 大野町","1995100000","1995年度","","30,732,150",""
"21403","岐阜県 大野町","1994100000","1994年度","","29,796,454",""
"21403","岐阜県 大野町","1993100000","1993年度","","29,252,163",""
"21403","岐阜県 大野町","1992100000","1992年度","","31,309,493",""
"21403","岐阜県 大野町","1991100000","1991年度","","26,852,005",""
"21403","岐阜県 大野町","1990100000","1990年度","","23,820,392",""
"21403","岐阜県 大野町","1989100000","1989年度","","21,400,133",""
"21404","岐阜県 池田町","2000100000","2000年度","","33,416,353",""
"21404","岐阜県 池田町","1999100000","1999年度","","33,721,630",""
"21404","岐阜県 池田町","1998100000","1998年度","","34,576,385",""
"21404","岐阜県 池田町","1997100000","1997年度","","33,723,261",""
"21404","岐阜県 池田町","1996100000","1996年度","","33,908,679",""
"21404","岐阜県 池田町","1995100000","1995年度","","34,296,856",""
"21404","岐阜県 池田町","1994100000","1994年度","","32,893,471",""
"21404","岐阜県 池田町","1993100000","1993年度","","30,515,776",""
"21404","岐阜県 池田町","1992100000","1992年度","","31,385,471",""
"21404","岐阜県 池田町","1991100000","1991年度","","28,200,148",""
"21404","岐阜県 池田町","1990100000","1990年度","","25,361,221",""
"21404","岐阜県 池田町","1989100000","1989年度","","23,489,023",""
"21421","岐阜県 北方町","2000100000","2000年度","","24,474,334",""
"21421","岐阜県 北方町","1999100000","1999年度","","25,728,786",""
"21421","岐阜県 北方町","1998100000","1998年度","","26,815,851",""
"21421","岐阜県 北方町","1997100000","1997年度","","26,255,327",""
"21421","岐阜県 北方町","1996100000","1996年度","","25,096,159",""
"21421","岐阜県 北方町","1995100000","1995年度","","24,884,604",""
"21421","岐阜県 北方町","1994100000","1994年度","","24,057,076",""
"21421","岐阜県 北方町","1993100000","1993年度","","23,759,172",""
"21421","岐阜県 北方町","1992100000","1992年度","","23,653,312",""
"21421","岐阜県 北方町","1991100000","1991年度","","21,472,473",""
"21421","岐阜県 北方町","1990100000","1990年度","","19,081,741",""
"21421","岐阜県 北方町","1989100000","1989年度","","17,629,614",""
"21501","岐阜県 坂祝町","2000100000","2000年度","","11,972,433",""
"21501","岐阜県 坂祝町","1999100000","1999年度","","12,260,984",""
"21501","岐阜県 坂祝町","1998100000","1998年度","","12,501,740",""
"21501","岐阜県 坂祝町","1997100000","1997年度","","12,365,801",""
"21501","岐阜県 坂祝町","1996100000","1996年度","","11,938,543",""
"21501","岐阜県 坂祝町","1995100000","1995年度","","11,784,105",""
"21501","岐阜県 坂祝町","1994100000","1994年度","","11,851,873",""
"21501","岐阜県 坂祝町","1993100000","1993年度","","11,465,455",""
"21501","岐阜県 坂祝町","1992100000","1992年度","","11,160,276",""
"21501","岐阜県 坂祝町","1991100000","1991年度","","9,938,826",""
"21501","岐阜県 坂祝町","1990100000","1990年度","","9,252,749",""
"21501","岐阜県 坂祝町","1989100000","1989年度","","8,374,710",""
"21502","岐阜県 富加町","2000100000","2000年度","","7,270,048",""
"21502","岐阜県 富加町","1999100000","1999年度","","7,687,843",""
"21502","岐阜県 富加町","1998100000","1998年度","","7,871,508",""
"21502","岐阜県 富加町","1997100000","1997年度","","7,507,099",""
"21502","岐阜県 富加町","1996100000","1996年度","","7,292,646",""
"21502","岐阜県 富加町","1995100000","1995年度","","7,929,455",""
"21502","岐阜県 富加町","1994100000","1994年度","","7,087,468",""
"21502","岐阜県 富加町","1993100000","1993年度","","6,948,981",""
"21502","岐阜県 富加町","1992100000","1992年度","","7,962,082",""
"21502","岐阜県 富加町","1991100000","1991年度","","7,037,082",""
"21502","岐阜県 富加町","1990100000","1990年度","","6,980,902",""
"21502","岐阜県 富加町","1989100000","1989年度","","5,939,385",""
"21503","岐阜県 川辺町","2000100000","2000年度","","14,721,745",""
"21503","岐阜県 川辺町","1999100000","1999年度","","15,285,223",""
"21503","岐阜県 川辺町","1998100000","1998年度","","15,873,440",""
"21503","岐阜県 川辺町","1997100000","1997年度","","15,662,566",""
"21503","岐阜県 川辺町","1996100000","1996年度","","15,131,189",""
"21503","岐阜県 川辺町","1995100000","1995年度","","14,758,873",""
"21503","岐阜県 川辺町","1994100000","1994年度","","14,550,572",""
"21503","岐阜県 川辺町","1993100000","1993年度","","13,944,210",""
"21503","岐阜県 川辺町","1992100000","1992年度","","14,122,499",""
"21503","岐阜県 川辺町","1991100000","1991年度","","12,990,054",""
"21503","岐阜県 川辺町","1990100000","1990年度","","11,629,240",""
"21503","岐阜県 川辺町","1989100000","1989年度","","10,284,983",""
"21504","岐阜県 七宗町","2000100000","2000年度","","6,155,000",""
"21504","岐阜県 七宗町","1999100000","1999年度","","6,403,027",""
"21504","岐阜県 七宗町","1998100000","1998年度","","6,859,225",""
"21504","岐阜県 七宗町","1997100000","1997年度","","6,672,717",""
"21504","岐阜県 七宗町","1996100000","1996年度","","6,683,961",""
"21504","岐阜県 七宗町","1995100000","1995年度","","6,635,026",""
"21504","岐阜県 七宗町","1994100000","1994年度","","6,833,543",""
"21504","岐阜県 七宗町","1993100000","1993年度","","6,619,075",""
"21504","岐阜県 七宗町","1992100000","1992年度","","6,420,847",""
"21504","岐阜県 七宗町","1991100000","1991年度","","6,138,830",""
"21504","岐阜県 七宗町","1990100000","1990年度","","5,445,613",""
"21504","岐阜県 七宗町","1989100000","1989年度","","5,104,717",""
"21505","岐阜県 八百津町","2000100000","2000年度","","17,137,649",""
"21505","岐阜県 八百津町","1999100000","1999年度","","17,860,658",""
"21505","岐阜県 八百津町","1998100000","1998年度","","18,531,756",""
"21505","岐阜県 八百津町","1997100000","1997年度","","18,057,147",""
"21505","岐阜県 八百津町","1996100000","1996年度","","17,765,670",""
"21505","岐阜県 八百津町","1995100000","1995年度","","17,856,267",""
"21505","岐阜県 八百津町","1994100000","1994年度","","17,274,260",""
